# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-28 21:33:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	1936-05-10	222	A
USGS	01073500	1936-05-11	216	A
USGS	01073500	1936-05-12	217	A
USGS	01073500	1936-05-13	279	A
USGS	01073500	1936-05-14	305	A
USGS	01073500	1936-05-15	318	A
USGS	01073500	1936-05-16	272	A
USGS	01073500	1936-05-17	234	A
USGS	01073500	1936-05-18	218	A
USGS	01073500	1936-05-19	202	A
USGS	01073500	1936-05-20	228	A
USGS	01073500	1936-05-21	182	A
USGS	01073500	1936-05-22	163	A
USGS	01073500	1936-05-23	147	A
USGS	01073500	1936-05-24	133	A
USGS	01073500	1936-05-25	120	A
USGS	01073500	1936-05-26	104	A
USGS	01073500	1936-05-27	97.0	A
USGS	01073500	1936-05-28	106	A
USGS	01073500	1936-05-29	91.0	A
USGS	01073500	1936-05-30	88.0	A
USGS	01073500	1936-05-31	78.0	A
USGS	01073500	1936-06-01	73.0	A
USGS	01073500	1936-06-02	72.0	A
USGS	01073500	1936-06-03	67.0	A
USGS	01073500	1936-06-04	56.0	A
USGS	01073500	1936-06-05	57.0	A
USGS	01073500	1936-06-06	49.0	A
USGS	01073500	1936-06-07	62.0	A
USGS	01073500	1936-06-08	75.0	A
USGS	01073500	1936-06-09	73.0	A
USGS	01073500	1936-06-10	73.0	A
USGS	01073500	1936-06-11	71.0	A
USGS	01073500	1936-06-12	79.0	A
USGS	01073500	1936-06-13	101	A
USGS	01073500	1936-06-14	86.0	A
USGS	01073500	1936-06-15	92.0	A
USGS	01073500	1936-06-16	110	A
USGS	01073500	1936-06-17	123	A
USGS	01073500	1936-06-18	115	A
USGS	01073500	1936-06-19	104	A
USGS	01073500	1936-06-20	97.0	A
USGS	01073500	1936-06-21	102	A
USGS	01073500	1936-06-22	82.0	A
USGS	01073500	1936-06-23	73.0	A
USGS	01073500	1936-06-24	71.0	A
USGS	01073500	1936-06-25	73.0	A
USGS	01073500	1936-06-26	68.0	A
USGS	01073500	1936-06-27	66.0	A
USGS	01073500	1936-06-28	61.0	A
USGS	01073500	1936-06-29	72.0	A
USGS	01073500	1936-06-30	75.0	A
USGS	01073500	1936-07-01	94.0	A
USGS	01073500	1936-07-02	75.0	A
USGS	01073500	1936-07-03	66.0	A
USGS	01073500	1936-07-04	65.0	A
USGS	01073500	1936-07-05	62.0	A
USGS	01073500	1936-07-06	60.0	A
USGS	01073500	1936-07-07	57.0	A
USGS	01073500	1936-07-08	52.0	A
USGS	01073500	1936-07-09	60.0	A
USGS	01073500	1936-07-10	82.0	A
USGS	01073500	1936-07-11	188	A
USGS	01073500	1936-07-12	180	A
USGS	01073500	1936-07-13	147	A
USGS	01073500	1936-07-14	118	A
USGS	01073500	1936-07-15	96.0	A
USGS	01073500	1936-07-16	71.0	A
USGS	01073500	1936-07-17	61.0	A
USGS	01073500	1936-07-18	58.0	A
USGS	01073500	1936-07-19	58.0	A
USGS	01073500	1936-07-20	57.0	A
USGS	01073500	1936-07-21	68.0	A
USGS	01073500	1936-07-22	71.0	A
USGS	01073500	1936-07-23	66.0	A
USGS	01073500	1936-07-24	87.0	A
USGS	01073500	1936-07-25	134	A
USGS	01073500	1936-07-26	139	A
USGS	01073500	1936-07-27	116	A
USGS	01073500	1936-07-28	126	A
USGS	01073500	1936-07-29	121	A
USGS	01073500	1936-07-30	96.0	A
USGS	01073500	1936-07-31	92.0	A
USGS	01073500	1936-08-01	92.0	A
USGS	01073500	1936-08-02	79.0	A
USGS	01073500	1936-08-03	76.0	A
USGS	01073500	1936-08-04	73.0	A
USGS	01073500	1936-08-05	69.0	A
USGS	01073500	1936-08-06	73.0	A
USGS	01073500	1936-08-07	82.0	A
USGS	01073500	1936-08-08	72.0	A
USGS	01073500	1936-08-09	68.0	A
USGS	01073500	1936-08-10	65.0	A
USGS	01073500	1936-08-11	84.0	A
USGS	01073500	1936-08-12	62.0	A
USGS	01073500	1936-08-13	57.0	A
USGS	01073500	1936-08-14	52.0	A
USGS	01073500	1936-08-15	49.0	A
USGS	01073500	1936-08-16	46.0	A
USGS	01073500	1936-08-17	43.0	A
USGS	01073500	1936-08-18	41.0	A
USGS	01073500	1936-08-19	34.0	A
USGS	01073500	1936-08-20	30.0	A
USGS	01073500	1936-08-21	28.0	A
USGS	01073500	1936-08-22	36.0	A
USGS	01073500	1936-08-23	37.0	A
USGS	01073500	1936-08-24	38.0	A
USGS	01073500	1936-08-25	26.0	A
USGS	01073500	1936-08-26	24.0	A
USGS	01073500	1936-08-27	21.0	A
USGS	01073500	1936-08-28	19.0	A
USGS	01073500	1936-08-29	23.0	A
USGS	01073500	1936-08-30	27.0	A
USGS	01073500	1936-08-31	25.0	A
USGS	01073500	1936-09-01	19.0	A
USGS	01073500	1936-09-02	18.0	A
USGS	01073500	1936-09-03	26.0	A
USGS	01073500	1936-09-04	15.0	A
USGS	01073500	1936-09-05	20.0	A
USGS	01073500	1936-09-06	18.0	A
USGS	01073500	1936-09-07	20.0	A
USGS	01073500	1936-09-08	55.0	A
USGS	01073500	1936-09-09	56.0	A
USGS	01073500	1936-09-10	55.0	A
USGS	01073500	1936-09-11	50.0	A
USGS	01073500	1936-09-12	30.0	A
USGS	01073500	1936-09-13	24.0	A
USGS	01073500	1936-09-14	22.0	A
USGS	01073500	1936-09-15	21.0	A
USGS	01073500	1936-09-16	22.0	A
USGS	01073500	1936-09-17	21.0	A
USGS	01073500	1936-09-18	21.0	A
USGS	01073500	1936-09-19	35.0	A
USGS	01073500	1936-09-20	36.0	A
USGS	01073500	1936-09-21	33.0	A
USGS	01073500	1936-09-22	43.0	A
USGS	01073500	1936-09-23	32.0	A
USGS	01073500	1936-09-24	26.0	A
USGS	01073500	1936-09-25	54.0	A
USGS	01073500	1936-09-26	80.0	A
USGS	01073500	1936-09-27	75.0	A
USGS	01073500	1936-09-28	75.0	A
USGS	01073500	1936-09-29	68.0	A
USGS	01073500	1936-09-30	73.0	A
USGS	01073500	1936-10-01	88.0	A
USGS	01073500	1936-10-02	101	A
USGS	01073500	1936-10-03	84.0	A
USGS	01073500	1936-10-04	81.0	A
USGS	01073500	1936-10-05	78.0	A
USGS	01073500	1936-10-06	64.0	A
USGS	01073500	1936-10-07	54.0	A
USGS	01073500	1936-10-08	44.0	A
USGS	01073500	1936-10-09	32.0	A
USGS	01073500	1936-10-10	24.0	A
USGS	01073500	1936-10-11	22.0	A
USGS	01073500	1936-10-12	20.0	A
USGS	01073500	1936-10-13	17.0	A
USGS	01073500	1936-10-14	15.0	A
USGS	01073500	1936-10-15	13.0	A
USGS	01073500	1936-10-16	14.0	A
USGS	01073500	1936-10-17	25.0	A
USGS	01073500	1936-10-18	78.0	A
USGS	01073500	1936-10-19	85.0	A
USGS	01073500	1936-10-20	85.0	A
USGS	01073500	1936-10-21	67.0	A
USGS	01073500	1936-10-22	51.0	A
USGS	01073500	1936-10-23	44.0	A
USGS	01073500	1936-10-24	47.0	A
USGS	01073500	1936-10-25	43.0	A
USGS	01073500	1936-10-26	40.0	A
USGS	01073500	1936-10-27	39.0	A
USGS	01073500	1936-10-28	36.0	A
USGS	01073500	1936-10-29	33.0	A
USGS	01073500	1936-10-30	35.0	A
USGS	01073500	1936-10-31	26.0	A
USGS	01073500	1936-11-01	28.0	A
USGS	01073500	1936-11-02	34.0	A
USGS	01073500	1936-11-03	32.0	A
USGS	01073500	1936-11-04	36.0	A
USGS	01073500	1936-11-05	60.0	A
USGS	01073500	1936-11-06	79.0	A
USGS	01073500	1936-11-07	75.0	A
USGS	01073500	1936-11-08	74.0	A
USGS	01073500	1936-11-09	72.0	A
USGS	01073500	1936-11-10	68.0	A
USGS	01073500	1936-11-11	64.0	A
USGS	01073500	1936-11-12	56.0	A
USGS	01073500	1936-11-13	59.0	A
USGS	01073500	1936-11-14	54.0	A
USGS	01073500	1936-11-15	41.0	A
USGS	01073500	1936-11-16	35.0	A
USGS	01073500	1936-11-17	34.0	A
USGS	01073500	1936-11-18	33.0	A
USGS	01073500	1936-11-19	32.0	A
USGS	01073500	1936-11-20	41.0	A
USGS	01073500	1936-11-21	40.0	A
USGS	01073500	1936-11-22	42.0	A
USGS	01073500	1936-11-23	43.0	A
USGS	01073500	1936-11-24	20.0	A
USGS	01073500	1936-11-25	93.0	A
USGS	01073500	1936-11-26	37.0	A
USGS	01073500	1936-11-27	29.0	A
USGS	01073500	1936-11-28	23.0	A
USGS	01073500	1936-11-29	22.0	A
USGS	01073500	1936-11-30	30.0	A
USGS	01073500	1936-12-01	31.0	A
USGS	01073500	1936-12-02	13.0	A
USGS	01073500	1936-12-03	110	A
USGS	01073500	1936-12-04	211	A
USGS	01073500	1936-12-05	179	A
USGS	01073500	1936-12-06	151	A
USGS	01073500	1936-12-07	224	A
USGS	01073500	1936-12-08	186	A
USGS	01073500	1936-12-09	185	A
USGS	01073500	1936-12-10	275	A
USGS	01073500	1936-12-11	563	A
USGS	01073500	1936-12-12	752	A
USGS	01073500	1936-12-13	805	A
USGS	01073500	1936-12-14	682	A
USGS	01073500	1936-12-15	500	A
USGS	01073500	1936-12-16	361	A
USGS	01073500	1936-12-17	319	A
USGS	01073500	1936-12-18	274	A
USGS	01073500	1936-12-19	250	A
USGS	01073500	1936-12-20	732	A
USGS	01073500	1936-12-21	1140	A
USGS	01073500	1936-12-22	1140	A
USGS	01073500	1936-12-23	888	A
USGS	01073500	1936-12-24	563	A
USGS	01073500	1936-12-25	418	A
USGS	01073500	1936-12-26	372	A
USGS	01073500	1936-12-27	340	A
USGS	01073500	1936-12-28	361	A
USGS	01073500	1936-12-29	350	A
USGS	01073500	1936-12-30	319	A
USGS	01073500	1936-12-31	329	A
USGS	01073500	1937-01-01	361	A
USGS	01073500	1937-01-02	361	A
USGS	01073500	1937-01-03	340	A
USGS	01073500	1937-01-04	384	A
USGS	01073500	1937-01-05	395	A
USGS	01073500	1937-01-06	360	A
USGS	01073500	1937-01-07	320	A
USGS	01073500	1937-01-08	319	A
USGS	01073500	1937-01-09	361	A
USGS	01073500	1937-01-10	456	A
USGS	01073500	1937-01-11	420	A
USGS	01073500	1937-01-12	384	A
USGS	01073500	1937-01-13	329	A
USGS	01073500	1937-01-14	309	A
USGS	01073500	1937-01-15	456	A
USGS	01073500	1937-01-16	612	A
USGS	01073500	1937-01-17	575	A
USGS	01073500	1937-01-18	648	A
USGS	01073500	1937-01-19	630	A
USGS	01073500	1937-01-20	580	A
USGS	01073500	1937-01-21	430	A
USGS	01073500	1937-01-22	456	A
USGS	01073500	1937-01-23	515	A
USGS	01073500	1937-01-24	500	A
USGS	01073500	1937-01-25	608	A
USGS	01073500	1937-01-26	735	A
USGS	01073500	1937-01-27	665	A
USGS	01073500	1937-01-28	560	A
USGS	01073500	1937-01-29	460	A
USGS	01073500	1937-01-30	405	A
USGS	01073500	1937-01-31	360	A
USGS	01073500	1937-02-01	330	A
USGS	01073500	1937-02-02	315	A
USGS	01073500	1937-02-03	266	A
USGS	01073500	1937-02-04	282	A
USGS	01073500	1937-02-05	270	A
USGS	01073500	1937-02-06	250	A
USGS	01073500	1937-02-07	230	A
USGS	01073500	1937-02-08	230	A
USGS	01073500	1937-02-09	240	A
USGS	01073500	1937-02-10	260	A
USGS	01073500	1937-02-11	250	A
USGS	01073500	1937-02-12	258	A
USGS	01073500	1937-02-13	266	A
USGS	01073500	1937-02-14	396	A
USGS	01073500	1937-02-15	682	A
USGS	01073500	1937-02-16	718	A
USGS	01073500	1937-02-17	563	A
USGS	01073500	1937-02-18	440	A
USGS	01073500	1937-02-19	340	A
USGS	01073500	1937-02-20	309	A
USGS	01073500	1937-02-21	291	A
USGS	01073500	1937-02-22	792	A
USGS	01073500	1937-02-23	1760	A
USGS	01073500	1937-02-24	1840	A
USGS	01073500	1937-02-25	1400	A
USGS	01073500	1937-02-26	788	A
USGS	01073500	1937-02-27	520	A
USGS	01073500	1937-02-28	375	A
USGS	01073500	1937-03-01	320	A
USGS	01073500	1937-03-02	329	A
USGS	01073500	1937-03-03	300	A
USGS	01073500	1937-03-04	280	A
USGS	01073500	1937-03-05	282	A
USGS	01073500	1937-03-06	266	A
USGS	01073500	1937-03-07	231	A
USGS	01073500	1937-03-08	268	A
USGS	01073500	1937-03-09	340	A
USGS	01073500	1937-03-10	315	A
USGS	01073500	1937-03-11	291	A
USGS	01073500	1937-03-12	274	A
USGS	01073500	1937-03-13	258	A
USGS	01073500	1937-03-14	243	A
USGS	01073500	1937-03-15	243	A
USGS	01073500	1937-03-16	610	A
USGS	01073500	1937-03-17	910	A
USGS	01073500	1937-03-18	945	A
USGS	01073500	1937-03-19	875	A
USGS	01073500	1937-03-20	735	A
USGS	01073500	1937-03-21	770	A
USGS	01073500	1937-03-22	892	A
USGS	01073500	1937-03-23	805	A
USGS	01073500	1937-03-24	665	A
USGS	01073500	1937-03-25	563	A
USGS	01073500	1937-03-26	485	A
USGS	01073500	1937-03-27	430	A
USGS	01073500	1937-03-28	395	A
USGS	01073500	1937-03-29	372	A
USGS	01073500	1937-03-30	361	A
USGS	01073500	1937-03-31	340	A
USGS	01073500	1937-04-01	329	A
USGS	01073500	1937-04-02	319	A
USGS	01073500	1937-04-03	350	A
USGS	01073500	1937-04-04	395	A
USGS	01073500	1937-04-05	418	A
USGS	01073500	1937-04-06	596	A
USGS	01073500	1937-04-07	875	A
USGS	01073500	1937-04-08	962	A
USGS	01073500	1937-04-09	858	A
USGS	01073500	1937-04-10	770	A
USGS	01073500	1937-04-11	735	A
USGS	01073500	1937-04-12	682	A
USGS	01073500	1937-04-13	630	A
USGS	01073500	1937-04-14	579	A
USGS	01073500	1937-04-15	547	A
USGS	01073500	1937-04-16	612	A
USGS	01073500	1937-04-17	682	A
USGS	01073500	1937-04-18	700	A
USGS	01073500	1937-04-19	612	A
USGS	01073500	1937-04-20	531	A
USGS	01073500	1937-04-21	470	A
USGS	01073500	1937-04-22	620	A
USGS	01073500	1937-04-23	910	A
USGS	01073500	1937-04-24	910	A
USGS	01073500	1937-04-25	875	A
USGS	01073500	1937-04-26	788	A
USGS	01073500	1937-04-27	665	A
USGS	01073500	1937-04-28	752	A
USGS	01073500	1937-04-29	892	A
USGS	01073500	1937-04-30	1000	A
USGS	01073500	1937-05-01	962	A
USGS	01073500	1937-05-02	822	A
USGS	01073500	1937-05-03	648	A
USGS	01073500	1937-05-04	531	A
USGS	01073500	1937-05-05	470	A
USGS	01073500	1937-05-06	418	A
USGS	01073500	1937-05-07	406	A
USGS	01073500	1937-05-08	395	A
USGS	01073500	1937-05-09	372	A
USGS	01073500	1937-05-10	350	A
USGS	01073500	1937-05-11	329	A
USGS	01073500	1937-05-12	309	A
USGS	01073500	1937-05-13	291	A
USGS	01073500	1937-05-14	350	A
USGS	01073500	1937-05-15	500	A
USGS	01073500	1937-05-16	563	A
USGS	01073500	1937-05-17	547	A
USGS	01073500	1937-05-18	485	A
USGS	01073500	1937-05-19	442	A
USGS	01073500	1937-05-20	595	A
USGS	01073500	1937-05-21	579	A
USGS	01073500	1937-05-22	547	A
USGS	01073500	1937-05-23	442	A
USGS	01073500	1937-05-24	406	A
USGS	01073500	1937-05-25	361	A
USGS	01073500	1937-05-26	319	A
USGS	01073500	1937-05-27	309	A
USGS	01073500	1937-05-28	319	A
USGS	01073500	1937-05-29	309	A
USGS	01073500	1937-05-30	282	A
USGS	01073500	1937-05-31	258	A
USGS	01073500	1937-06-01	210	A
USGS	01073500	1937-06-02	170	A
USGS	01073500	1937-06-03	149	A
USGS	01073500	1937-06-04	326	A
USGS	01073500	1937-06-05	330	A
USGS	01073500	1937-06-06	305	A
USGS	01073500	1937-06-07	261	A
USGS	01073500	1937-06-08	246	A
USGS	01073500	1937-06-09	238	A
USGS	01073500	1937-06-10	232	A
USGS	01073500	1937-06-11	234	A
USGS	01073500	1937-06-12	222	A
USGS	01073500	1937-06-13	208	A
USGS	01073500	1937-06-14	180	A
USGS	01073500	1937-06-15	167	A
USGS	01073500	1937-06-16	154	A
USGS	01073500	1937-06-17	140	A
USGS	01073500	1937-06-18	156	A
USGS	01073500	1937-06-19	281	A
USGS	01073500	1937-06-20	238	A
USGS	01073500	1937-06-21	210	A
USGS	01073500	1937-06-22	294	A
USGS	01073500	1937-06-23	294	A
USGS	01073500	1937-06-24	244	A
USGS	01073500	1937-06-25	196	A
USGS	01073500	1937-06-26	161	A
USGS	01073500	1937-06-27	150	A
USGS	01073500	1937-06-28	148	A
USGS	01073500	1937-06-29	138	A
USGS	01073500	1937-06-30	123	A
USGS	01073500	1937-07-01	113	A
USGS	01073500	1937-07-02	100	A
USGS	01073500	1937-07-03	92.0	A
USGS	01073500	1937-07-04	84.0	A
USGS	01073500	1937-07-05	78.0	A
USGS	01073500	1937-07-06	73.0	A
USGS	01073500	1937-07-07	79.0	A
USGS	01073500	1937-07-08	73.0	A
USGS	01073500	1937-07-09	71.0	A
USGS	01073500	1937-07-10	66.0	A
USGS	01073500	1937-07-11	68.0	A
USGS	01073500	1937-07-12	50.0	A
USGS	01073500	1937-07-13	48.0	A
USGS	01073500	1937-07-14	66.0	A
USGS	01073500	1937-07-15	62.0	A
USGS	01073500	1937-07-16	61.0	A
USGS	01073500	1937-07-17	56.0	A
USGS	01073500	1937-07-18	60.0	A
USGS	01073500	1937-07-19	40.0	A
USGS	01073500	1937-07-20	52.0	A
USGS	01073500	1937-07-21	56.0	A
USGS	01073500	1937-07-22	56.0	A
USGS	01073500	1937-07-23	45.0	A
USGS	01073500	1937-07-24	40.0	A
USGS	01073500	1937-07-25	39.0	A
USGS	01073500	1937-07-26	39.0	A
USGS	01073500	1937-07-27	54.0	A
USGS	01073500	1937-07-28	49.0	A
USGS	01073500	1937-07-29	37.0	A
USGS	01073500	1937-07-30	36.0	A
USGS	01073500	1937-07-31	35.0	A
USGS	01073500	1937-08-01	45.0	A
USGS	01073500	1937-08-02	75.0	A
USGS	01073500	1937-08-03	115	A
USGS	01073500	1937-08-04	118	A
USGS	01073500	1937-08-05	92.0	A
USGS	01073500	1937-08-06	72.0	A
USGS	01073500	1937-08-07	61.0	A
USGS	01073500	1937-08-08	68.0	A
USGS	01073500	1937-08-09	102	A
USGS	01073500	1937-08-10	122	A
USGS	01073500	1937-08-11	194	A
USGS	01073500	1937-08-12	257	A
USGS	01073500	1937-08-13	263	A
USGS	01073500	1937-08-14	246	A
USGS	01073500	1937-08-15	216	A
USGS	01073500	1937-08-16	192	A
USGS	01073500	1937-08-17	170	A
USGS	01073500	1937-08-18	159	A
USGS	01073500	1937-08-19	148	A
USGS	01073500	1937-08-20	142	A
USGS	01073500	1937-08-21	129	A
USGS	01073500	1937-08-22	141	A
USGS	01073500	1937-08-23	151	A
USGS	01073500	1937-08-24	144	A
USGS	01073500	1937-08-25	134	A
USGS	01073500	1937-08-26	128	A
USGS	01073500	1937-08-27	134	A
USGS	01073500	1937-08-28	138	A
USGS	01073500	1937-08-29	128	A
USGS	01073500	1937-08-30	116	A
USGS	01073500	1937-08-31	110	A
USGS	01073500	1937-09-01	104	A
USGS	01073500	1937-09-02	96.0	A
USGS	01073500	1937-09-03	92.0	A
USGS	01073500	1937-09-04	88.0	A
USGS	01073500	1937-09-05	91.0	A
USGS	01073500	1937-09-06	92.0	A
USGS	01073500	1937-09-07	99.0	A
USGS	01073500	1937-09-08	113	A
USGS	01073500	1937-09-09	106	A
USGS	01073500	1937-09-10	94.0	A
USGS	01073500	1937-09-11	96.0	A
USGS	01073500	1937-09-12	80.0	A
USGS	01073500	1937-09-13	81.0	A
USGS	01073500	1937-09-14	167	A
USGS	01073500	1937-09-15	165	A
USGS	01073500	1937-09-16	164	A
USGS	01073500	1937-09-17	126	A
USGS	01073500	1937-09-18	100	A
USGS	01073500	1937-09-19	85.0	A
USGS	01073500	1937-09-20	80.0	A
USGS	01073500	1937-09-21	74.0	A
USGS	01073500	1937-09-22	72.0	A
USGS	01073500	1937-09-23	68.0	A
USGS	01073500	1937-09-24	72.0	A
USGS	01073500	1937-09-25	70.0	A
USGS	01073500	1937-09-26	64.0	A
USGS	01073500	1937-09-27	66.0	A
USGS	01073500	1937-09-28	80.0	A
USGS	01073500	1937-09-29	100	A
USGS	01073500	1937-09-30	90.0	A
USGS	01073500	1937-10-01	94.0	A
USGS	01073500	1937-10-02	65.0	A
USGS	01073500	1937-10-03	43.0	A
USGS	01073500	1937-10-04	31.0	A
USGS	01073500	1937-10-05	30.0	A
USGS	01073500	1937-10-06	33.0	A
USGS	01073500	1937-10-07	28.0	A
USGS	01073500	1937-10-08	23.0	A
USGS	01073500	1937-10-09	30.0	A
USGS	01073500	1937-10-10	32.0	A
USGS	01073500	1937-10-11	27.0	A
USGS	01073500	1937-10-12	21.0	A
USGS	01073500	1937-10-13	24.0	A
USGS	01073500	1937-10-14	27.0	A
USGS	01073500	1937-10-15	21.0	A
USGS	01073500	1937-10-16	18.0	A
USGS	01073500	1937-10-17	14.0	A
USGS	01073500	1937-10-18	10.0	A
USGS	01073500	1937-10-19	13.0	A
USGS	01073500	1937-10-20	31.0	A
USGS	01073500	1937-10-21	122	A
USGS	01073500	1937-10-22	169	A
USGS	01073500	1937-10-23	261	A
USGS	01073500	1937-10-24	318	A
USGS	01073500	1937-10-25	261	A
USGS	01073500	1937-10-26	238	A
USGS	01073500	1937-10-27	190	A
USGS	01073500	1937-10-28	190	A
USGS	01073500	1937-10-29	205	A
USGS	01073500	1937-10-30	225	A
USGS	01073500	1937-10-31	185	A
USGS	01073500	1937-11-01	160	A
USGS	01073500	1937-11-02	145	A
USGS	01073500	1937-11-03	138	A
USGS	01073500	1937-11-04	135	A
USGS	01073500	1937-11-05	110	A
USGS	01073500	1937-11-06	85.0	A
USGS	01073500	1937-11-07	90.0	A
USGS	01073500	1937-11-08	90.0	A
USGS	01073500	1937-11-09	91.0	A
USGS	01073500	1937-11-10	90.0	A
USGS	01073500	1937-11-11	84.0	A
USGS	01073500	1937-11-12	78.0	A
USGS	01073500	1937-11-13	110	A
USGS	01073500	1937-11-14	677	A
USGS	01073500	1937-11-15	1280	A
USGS	01073500	1937-11-16	1760	A
USGS	01073500	1937-11-17	1170	A
USGS	01073500	1937-11-18	675	A
USGS	01073500	1937-11-19	475	A
USGS	01073500	1937-11-20	392	A
USGS	01073500	1937-11-21	355	A
USGS	01073500	1937-11-22	330	A
USGS	01073500	1937-11-23	294	A
USGS	01073500	1937-11-24	270	A
USGS	01073500	1937-11-25	246	A
USGS	01073500	1937-11-26	232	A
USGS	01073500	1937-11-27	232	A
USGS	01073500	1937-11-28	384	A
USGS	01073500	1937-11-29	1550	A
USGS	01073500	1937-11-30	1940	A
USGS	01073500	1937-12-01	1940	A
USGS	01073500	1937-12-02	1260	A
USGS	01073500	1937-12-03	815	A
USGS	01073500	1937-12-04	595	A
USGS	01073500	1937-12-05	475	A
USGS	01073500	1937-12-06	418	A
USGS	01073500	1937-12-07	1840	A
USGS	01073500	1937-12-08	2020	A
USGS	01073500	1937-12-09	1840	A
USGS	01073500	1937-12-10	1320	A
USGS	01073500	1937-12-11	832	A
USGS	01073500	1937-12-12	580	A
USGS	01073500	1937-12-13	565	A
USGS	01073500	1937-12-14	535	A
USGS	01073500	1937-12-15	430	A
USGS	01073500	1937-12-16	368	A
USGS	01073500	1937-12-17	392	A
USGS	01073500	1937-12-18	460	A
USGS	01073500	1937-12-19	490	A
USGS	01073500	1937-12-20	475	A
USGS	01073500	1937-12-21	445	A
USGS	01073500	1937-12-22	405	A
USGS	01073500	1937-12-23	368	A
USGS	01073500	1937-12-24	318	A
USGS	01073500	1937-12-25	305	A
USGS	01073500	1937-12-26	294	A
USGS	01073500	1937-12-27	274	A
USGS	01073500	1937-12-28	234	A
USGS	01073500	1937-12-29	228	A
USGS	01073500	1937-12-30	214	A
USGS	01073500	1937-12-31	198	A
USGS	01073500	1938-01-01	192	A
USGS	01073500	1938-01-02	196	A
USGS	01073500	1938-01-03	224	A
USGS	01073500	1938-01-04	248	A
USGS	01073500	1938-01-05	244	A
USGS	01073500	1938-01-06	234	A
USGS	01073500	1938-01-07	298	A
USGS	01073500	1938-01-08	418	A
USGS	01073500	1938-01-09	418	A
USGS	01073500	1938-01-10	418	A
USGS	01073500	1938-01-11	392	A
USGS	01073500	1938-01-12	342	A
USGS	01073500	1938-01-13	305	A
USGS	01073500	1938-01-14	342	A
USGS	01073500	1938-01-15	330	A
USGS	01073500	1938-01-16	318	A
USGS	01073500	1938-01-17	305	A
USGS	01073500	1938-01-18	294	A
USGS	01073500	1938-01-19	283	A
USGS	01073500	1938-01-20	283	A
USGS	01073500	1938-01-21	281	A
USGS	01073500	1938-01-22	281	A
USGS	01073500	1938-01-23	279	A
USGS	01073500	1938-01-24	279	A
USGS	01073500	1938-01-25	722	A
USGS	01073500	1938-01-26	1160	A
USGS	01073500	1938-01-27	1020	A
USGS	01073500	1938-01-28	940	A
USGS	01073500	1938-01-29	692	A
USGS	01073500	1938-01-30	550	A
USGS	01073500	1938-01-31	595	A
USGS	01073500	1938-02-01	550	A
USGS	01073500	1938-02-02	490	A
USGS	01073500	1938-02-03	460	A
USGS	01073500	1938-02-04	520	A
USGS	01073500	1938-02-05	460	A
USGS	01073500	1938-02-06	475	A
USGS	01073500	1938-02-07	780	A
USGS	01073500	1938-02-08	745	A
USGS	01073500	1938-02-09	780	A
USGS	01073500	1938-02-10	640	A
USGS	01073500	1938-02-11	475	A
USGS	01073500	1938-02-12	405	A
USGS	01073500	1938-02-13	368	A
USGS	01073500	1938-02-14	418	A
USGS	01073500	1938-02-15	445	A
USGS	01073500	1938-02-16	392	A
USGS	01073500	1938-02-17	355	A
USGS	01073500	1938-02-18	330	A
USGS	01073500	1938-02-19	368	A
USGS	01073500	1938-02-20	380	A
USGS	01073500	1938-02-21	355	A
USGS	01073500	1938-02-22	318	A
USGS	01073500	1938-02-23	305	A
USGS	01073500	1938-02-24	318	A
USGS	01073500	1938-02-25	305	A
USGS	01073500	1938-02-26	305	A
USGS	01073500	1938-02-27	281	A
USGS	01073500	1938-02-28	283	A
USGS	01073500	1938-03-01	218	A
USGS	01073500	1938-03-02	305	A
USGS	01073500	1938-03-03	342	A
USGS	01073500	1938-03-04	305	A
USGS	01073500	1938-03-05	330	A
USGS	01073500	1938-03-06	460	A
USGS	01073500	1938-03-07	490	A
USGS	01073500	1938-03-08	490	A
USGS	01073500	1938-03-09	445	A
USGS	01073500	1938-03-10	392	A
USGS	01073500	1938-03-11	355	A
USGS	01073500	1938-03-12	342	A
USGS	01073500	1938-03-13	342	A
USGS	01073500	1938-03-14	392	A
USGS	01073500	1938-03-15	405	A
USGS	01073500	1938-03-16	380	A
USGS	01073500	1938-03-17	528	A
USGS	01073500	1938-03-18	550	A
USGS	01073500	1938-03-19	595	A
USGS	01073500	1938-03-20	640	A
